    1326.729784    3806.6337    1063.1702    3806.8188    1063.2261    0.0548   -2715.2828   -2728.8644 -160.968 -131.893  150     895.7420  195 
    1326.750617    5417.1817    1073.5619    5412.4607    1073.6204    0.1785   -1718.1908   -1727.2060 -144.346 -81.707  150   -1407.8083  195 
    1326.771450   -1262.3544    1061.1839   -1277.0149    1061.2402    0.0877    -982.1427    -986.7358 -196.879 -47.871  150  -25955.3233  195 
    1326.792284    3867.1470    1063.5204    3874.3511    1063.5768    0.0647   -2217.2003   -2227.9259 -205.599 -107.801  150  -10451.4529  195 
    1326.813117    1113.6804    1072.1842    1104.2256    1072.2396    0.0010   -1121.5918   -1127.1217 -161.473 -53.847  150  -15516.3673  195 
    1326.833950    -994.4817    1101.4858    -973.3618    1101.5442    0.1696   -2759.9137   -2773.1759 -179.290 -125.902  150   -7702.8099  195 
    1326.854783   -1734.3473    1075.1043   -1758.7000    1075.1641    0.2168   -3165.5250   -3180.1314 -212.078 -151.195  150  -12593.2401  195 
    1326.875617   -3592.9532    1092.4183   -3605.5131    1092.4831    0.2461   -2910.5191   -2924.3612 -219.449 -133.762  150  -18334.2502  195 
    1326.896450     776.9237    1079.6886     745.1947    1079.7601    0.0679   -2215.9336   -2226.7977 -164.973 -103.041  150   -7015.5832  195 
    1326.917283   -3727.6177    1077.4378   -3755.3931    1077.5086    0.2397    -968.8903    -973.5455 -99.530 -44.707  150  -14094.0957  195 
    1326.938117    3797.2217    1072.3524    3768.5679    1072.4300    0.0384   -2907.9541   -2922.8680 -181.708 -133.742  150     969.6253  195 
    1326.958950    2889.9244    1043.1941    2895.5854    1043.2526    0.1441    -184.6484    -185.6029 -63.783 -8.885  150   -4551.0842  195 
    1326.979783    1953.4222    1068.0654    1940.6037    1068.1395    0.0060   -1787.9263   -1797.4105 -137.534 -81.631  150   -4862.5913  195 
    1327.000617    -637.4441    1055.7079    -661.4212    1055.7791    0.0295     101.9280     102.4645 -62.380  4.753  150  -12727.3102  195 
    1327.021450    4030.4658    1062.5303    4023.4322    1062.6048    0.2793     802.0037     806.5309 -19.602 36.936  150   -3571.6305  195 
    1327.042283     289.4603    1057.0746     284.7324    1057.1452    0.0459     527.9159     530.5817 -52.863 24.664  150  -11118.3904  195 
    1327.063117     918.3775    1069.9314     930.2659    1069.9992    0.1092     931.3257     936.0895 18.891 42.658  150   -1195.0858  195 
    1327.083950    2651.1031    1067.8752    2650.8009    1067.9453    0.0857    -876.7844    -881.3501 -95.657 -40.484  150   -4663.4846  195 
    1327.104783    2614.1010    1056.2469    2613.4333    1056.3131    0.0333   -1861.5061   -1871.1771 -136.482 -88.126  150   -5044.6431  195 
    1327.125617     482.7451    1066.3251     501.0861    1066.3868    0.0097    -724.0431    -727.5076 -139.123 -33.739  150  -13225.2270  195 
    1327.146450    -106.8271    1057.4852     -96.6351    1057.5458    0.0042     175.4660     176.3308 -55.440  8.319  150  -11236.1385  195 
    1327.167283   -1409.3840    1057.4821   -1426.6182    1057.5506    0.0545     266.8742     268.1642 -64.172 12.634  150  -15102.6634  195 
    1327.188117   -1529.4887    1056.0608   -1539.5904    1056.1281    0.1382   -1393.9835   -1400.8245 -149.210 -65.841  150  -16272.6312  195 
    1327.208950     221.7650    1049.7296     202.3000    1049.7991    0.0165      75.2229      75.5950 -61.574  3.580  150  -10765.3375  195 
    1327.229783    2551.4875    1062.8799    2532.3658    1062.9548    0.0638   -1260.4826   -1267.3118 -126.272 -58.140  150   -8260.7880  195 
    1327.250617     365.4059    1066.5913     357.6545    1066.6630    0.0202    -752.2053    -756.3925 -112.988 -33.887  150  -12209.8799  195 
    1327.271450     417.4802    1057.7153     389.2994    1057.7962    0.0541   -1584.1976   -1593.0984 -137.541 -71.138  150  -10378.7618  195 
    1327.292283   -1251.4837    1050.3361   -1238.6509    1050.4072    0.0552    2302.3127    2315.1525 28.356 103.828  150  -13352.0538  195 
    1327.313117    1260.7928    1046.8928    1228.2469    1046.9749    0.1531    1427.0007    1435.5704 -2.097 64.563  150   -9572.0732  195 
    1327.333950   -2984.2982    1049.3143   -2994.7543    1049.3887    0.2850   -1434.7875   -1442.6424 -90.882 -64.598  150   -7676.2506  195 
    1327.354783     616.3142    1052.9525     596.2743    1053.0314    0.0416     100.5929     101.2017 -62.624  4.491  150  -11870.5346  195 
    1327.375617     846.6805    1047.5542     843.3840    1047.6285    0.0288   -1349.0094   -1356.5635 -106.144 -60.894  150   -3519.9722  195 
    1327.396450     115.3005    1033.2057      74.9283    1033.2852    0.0774    1171.8781    1178.4212  1.419 54.633  150  -10077.1562  195 
    1327.417283    -679.0685    1060.0694    -663.9720    1060.1375    0.0314     103.8062     104.3393 -24.567  4.681  150   -2820.9236  195 
    1327.438117    1234.3332    1068.8211    1243.5791    1068.8923    0.0022   -1276.2222   -1283.0959 -75.864 -57.636  150    -270.5236  195 
    1327.458950     149.2882    1075.7263     131.6141    1075.8012    0.0568     964.6951     970.1684 -1.737 43.370  150   -8274.9404  195 
    1327.479783    3390.2590    1067.9160    3380.8169    1067.9894    0.1781      92.1812      92.6781 -62.616  4.230  150   -4032.2618  195 
    1327.500617    -819.1706    1066.5542    -831.1266    1066.6244    0.0288     339.4326     341.1003 -14.011 15.758  150   -4725.9420  195 
